education,expersion,fuli,highSalary,lowSalary,name,place,yaoqiu
本科,应届生,,2,4K,java软件开发实习生,北京,2、熟悉设计模式，对面向对象技术有深入理解；3、熟悉常见的JAVA开发框架并对其架构体系有深刻的理解；4、熟悉网络编程及分布式系统架构技术，有VR系统软件经验者优先。5、熟悉Linux系统管理和操作；精通数据库编程技术，掌握一至两种主流数据库；6、熟悉UML，了解并掌握项目开发流程，熟悉软件工程的规范和运作流程；7、有良好的编程习惯和编程风格，并具备良好的文档撰写能力；1，统招本科，学习完成了大三的课程2、计算机基础课扎实，自己答老师的卷子至少能及格3、动手能力强，至少完成或合作完成过1件软件程序4、致力于做软件开发技术工作5、欢迎大四长期实习生，我们会引导你进入专业的软件开发，接触到最流行的软件开发技术
大专,经验不限,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游,3,4K,Java实习生,北京,"1.参与项目需求分析和设计；2.负责项目的后台开发及维护；3.负责开发文档的编写、维护和规范。1.Java基础扎实，良好的代码风格，熟悉J2EE规范，熟悉常用设计模式，对面向对象、领域驱动开发有一定的经验；2.熟练使用开源技术以及框架（spring、mybatis等）；3.熟练使用MySQL数据库；4.熟悉Linux环境以及操作，SVN、Maven的使用，熟悉Apache，Nginx等开源的服务器； 熟练使用dubbo、zookeeper分布式；5.能够及时关注业界最新技术动态和发展方向，能够独立研究并乐于分享技术,同时，要有强烈的责任心、主动性和团队合作精神；6.有Web开发和性能调优经验经验者优先。"
硕士,应届生,五险一金定期体检年终奖带薪年假员工旅游餐补节日福利零食下午茶购房借款福利五险一金定期体检年终奖带薪年假员工旅游餐补节日福利零食下午茶购房借款福利,5,10K,Java开发实习生,北京,主要职责：1、负责公司后端模块开发和维护；2、负责业务需求和功能实现的沟通，完成模块设计、开发、测试、修改 bug 等工作；3、编写高质量代码，保证上线产品能稳定运行；4、编写技术文档；5、领导交代的其他工作。1、计算机或数学相关专业，研究生或以上学历，211、985院校优先；2、熟悉 java 后端相关编程技术；3、熟悉 Linux 系统的使用、维护，有基本的脚本编写技能；4、了解常用的开源框架如：Spring、Spring MVC、MyBatis，知其工作原理；5、了解 Redis、RabbitMQ、Kafka 等缓存技术应用；6、有C++编程经验，有良好的编程风格及面向对象编程经验优先。7、热爱编程，有较强的学习能力，有强烈的求知欲、好奇心和进取心，能及时关注和学习业界最新技术。
6个月,5天/周,五险一金定期体检加班补助年终奖股票期权带薪年假免费班车餐补通讯补贴交通补助节日福利五险一金定期体检加班补助年终奖股票期权带薪年假免费班车餐补通讯补贴交通补助节日福利,150,200/天,软件开发实习生,北京,工作职责：软件产品开发中代码编写。1、双一流大学本科在读2、计算机科学与技术或软件工程专业3、2020届优先，应届毕业生慎投4、致力于码农发展方向5、积极主动，具备极强的沟通与判断能力，能够承担较大的工作压力
本科,应届生,扁平管理领导nice地铁周边无限量零食免费两餐牛人带队不打卡团队年轻扁平管理领导nice地铁周边无限量零食免费两餐牛人带队不打卡团队年轻扁平管理领导nice地铁周边无限量零食免费两餐牛人带队不打卡团队年轻,4,8K,区块链底层研发工程师（实习）,北京,1.基于区块链的项目平台相关功能研发2.对外提供API设计开发；3.负责性能优化、安全升级;4.结合实际应用需求进行技术的改进与创新。1.  本科及以上学历，对新技术充满好奇心，对良好代码风格具有强迫症；2.  扎实的基本功，如算法、网络、软件工程、数据结构等；3.  C/C++基础良好，Go/node.js/Java等语言熟练其一；4.  熟悉HTTP原理及SQL，熟悉Unix/Linux 环境；5.  有一定的软件工程基础，能够写清晰的代码，对代码质量有很高的追求；6.  思路清晰，很好的团队协作能力，乐于分享；7.  熟悉区块链优先。智链（ChainNova）是由美国硅谷PeerNova和中南建设合资成立的高科技公司，注册资本1500万美元，Linux Foundation及Hyperledger核心成员，IBM全球合作伙伴。定位服务于科技产业实践，融合区块链、云计算、大数据以及人工智能等技术，为用户实现行业应用场景落地，构建金融科技、区块链+产业、商业认知等解决方案。
本科,应届生,五险一金补充医疗保险定期体检带薪年假通讯补贴节日福利零食下午茶高温补贴五险一金补充医疗保险定期体检带薪年假通讯补贴节日福利零食下午茶高温补贴带薪年假地铁周边互联网金融公司氛围好,3,4K,Java工程师（校招）,北京,Java开发工程师1、负责凤金平台核心代码开发工作；2、根据系统业务需求提供合理的设计和解决方案；3、编写系统相关设计文档及技术文档；4、参与系统稳定性、性能和扩展性调试。1、	计算机或相关专业，大学本科及以上学历，211/985院校优先（只接受2019年毕业生）；2、	熟悉Java语言，理解面向对象编程，至少掌握一种设计模式；3、	熟悉Spring/Spring MVC/Mybatis/Ajax等开发技术；4、	熟悉Redis/Memcached等至少一种缓存技术；5、	熟悉MySQL或其他关系型数据库的使用；6、	熟悉Linux系统的基本操作；7、	熟悉微服务设计原理，使用过Dubbo等RPC框架的优先；8、	具备优秀的沟通及学习能力，积极的工作生活态度。9、可发校招offer，但是必须先实习，全职实习3月（答辩期间可请假）.
本科,应届生,五险一金节日福利零食下午茶包中餐五险一金节日福利零食下午茶包中餐地铁周边办公环境优越五险一金年度旅游带薪年假包中餐公司氛围好领导nice,8,13K,游戏后端工程师（主程直带，接受实习）,北京,1、由技术大牛亲自带，负责游戏产品的功能研发；2、参与项目架构的制定和优化；1、本科及以上学历，计算机相关专业，基础知识扎实；2、聪明，学习能力强，有独立解决问题的能力；3、熟悉面向对象编程，掌握java/c++/python/php/node.js中的至少一门语言；4、入职后可选择PHP方向或Erlang方向；5、有良好的沟通能力和业务理解能力；北京展程科技有限公司成立于2010年，创立初期就获得李开复“创新工场”的投资。 公司成立仅仅4年已成为行业内盈利较高、发展较快的企业之一，同时也成为国内最 具潜力的手机游戏研发与运营企业。从昔日的三人团队成长为如今近两百人战队，用 户遍及台湾，韩国，泰国，日本，马来西亚等，获得傲人成绩。
硕士,应届生,年终奖节日福利年终奖节日福利公司氛围好扁平管理地铁周边,6,10K,Java实习生,北京,1．参与公司app产品的需求分析和设计开发；2．按照软件开发规范进行文档编写；3．配合测试组进行系统测试和对bug的修正；4．完成领导交办的其它任务。要求：211\985本科生，计算机相关专业；硕士优先；我们需要你：1、java后台代码设计和编写2、业务的协作和沟通我们希望你：1、2019届应届毕业生或者2020年毕业可实习半年以上2、扎实的java基础3、有团队协作意识4、对互联网有极大的热情 ，对教育有情怀。我们能提供：1、实习期满六个月的，正式入职后则免试用期；2、优厚的薪酬待遇；3、良好的学习成长空间；4、免费提供水果、零食，随时给您补充能量；5、各类团建（不想出屋的公司也有跑步机）；6、其他的，自己来体验吧
本科,经验不限,补充医疗保险定期体检年终奖带薪年假节日福利零食下午茶补充医疗保险定期体检年终奖带薪年假节日福利零食下午茶,4,6K,开发实习生,北京,"1.参与公司游戏前端或者后端的研发；2.独立完成程序开发任务，对任务需求进行分析，实现编码并最终交付；3.与时俱进地学习，提高自身技术能力进而提高研发效率。1. 计算机相关专业毕业，基础扎实，熟悉数据机构与算法、计算机组成原理等；2. 熟练掌握至少一门主流编程语言，如C/C++,Golang, Java等；3. 熟悉游戏相关开发技能者优先，如游戏引擎（如白鹭引擎）、数据库（如MongoDB）；4. 有一个计算机相关的业余爱好者优先(如：游戏职业玩家)。"
本科,经验不限,股票期权扁平管理领导nice地铁周边股票期权扁平管理领导nice地铁周边股票期权扁平管理领导nice地铁周边,4,8K,Java实习,北京,计算机科班Java基础好爱学习想做一名优秀的程序员
本科,应届生,五险一金带薪年假节日福利五险一金带薪年假节日福利领导nice移动互联网公司氛围好带薪年假免费零食美女如云,3,4K,java爬虫实习生,北京,1.对指定的多个网站的网页进行网页抓取、数据的提取、清洗、入库2.对匹配、同步等后台守护程序进行性能优化等3.负责特殊网页采集任务的分析及采集方案设计1.本科及以上学历，计算机、软件工程、信息系统、数学等相关专业，对技术有强烈的兴趣；（针对于20年毕业生）2.有扎实的计算机语言基础，如：JAVA、C等；3.了解J2EE架构，掌握JAVA编程及JSP开发，熟悉SQL语法优先；4.具有良好的学习能力及逻辑推理、归纳总结能力，有独立解决问题的能力。
本科,经验不限,五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补通讯补贴节日福利五险一金补充医疗保险定期体检年终奖股票期权带薪年假餐补通讯补贴节日福利,2,3K,JAVA开发实习生,北京,"工作内容：天云软件产品研发1、本科或本科以上学历，2020年毕业；2、熟悉Java编程；3、熟悉Linux操作系统；4、了解VMware vsphere, vRealize组件API，至少了解Workstation；5、了解Openstack框架；6、计算机软件相关专业背景，具备互联网相关项目经验；7、每周实习时间至少4天；8、 实习时间不少于6个月；"
本科,经验不限,五险一金定期体检加班补助年终奖股票期权带薪年假节日福利零食下午茶五险一金定期体检加班补助年终奖股票期权带薪年假节日福利零食下午茶不打卡领导nice扁平管理地铁周边美女如云行业头马高门槛领域快速提升,4,8K,产品助理（实习生）,北京,1、完成本公司专利的撰写和申请；2、规范文档的编写、维护，以及代码评审等；3、深入理解业务需求，分析和发现系统的优化点，负责推动系统性能和架构优化。1、计算机相关专业本科在读或应届生，有一定Java项目开发经验优先；2、熟练运用SSH，SSM服务框架，对网络、IO、多线程、高并发等有实践经验；3、熟练掌握MySQL，MSSQL，有设计数据库，性能调优等实际经验；4、强烈的责任心和团队合作能力，性格开朗，善于沟通，良好的学习能力，逻辑思维能力并且敢于创新和接受挑战；5、本职位接受应届生和本科在校生。行业头马小公司，处于电子政务和电子商务的结合带高门槛领域，刚过a轮，目前已经盈利，正向行业独角兽发展需要各种有活力的小伙伴加入
6个月,4天/周,,150,200/天,Java研发实习生,北京,1、按需求用C#、unity 语言进行游戏功能的设计和编码，对代码质量和进度负责；2、参与设计具体技术方案，解决开发过程中的技术问题；3、编写相关技术文档。1、本科及以上学历，计算机相关专业优先；2、有较长时间可来实习，6个月以上，每周4天以上。3、熟悉任意一门开发语言，会unity、C#语言优先考虑；4、有良好的学习能力和强烈的进取心。工作积极主动，善于沟通、表达， 有团队协作精神 ，有独自解决问题的能力，能够承受一定工作压力。5、热爱游戏。
本科,应届生,扁平管理地铁周边领导nice移动互联网公司氛围好扁平管理地铁周边领导nice移动互联网公司氛围好扁平管理地铁周边领导nice移动互联网公司氛围好,3,4K,Java实习生,北京,"1.参与项目需求分析和设计；2.负责项目的后台开发及维护；3.负责开发文档的编写、维护和规范；4.处理线上问题。1.本科20年毕业;2.Java基础扎实；3.熟练使用开源技术以及框架（spring、mybatis等）；4.熟练使用MySQL数据库；5.熟悉Linux环境以及操作，git、Maven的使用，熟悉Apache，Nginx等开源的服务器；6.能够及时关注业界最新技术动态和发展方向，能够独立研究并乐于分享技术,同时，要有强烈的责任心、主动性和团队合作精神；7.有Web开发和性能调优经验经验者优先。正安集团由资深媒体人梁冬先生创办，主要有正安医馆群、正安文化、正安生活三大核心业务。业务规模：发展至今，旗下正安医馆群已分别在北京、深圳、广州、杭州、成都、上海、昆明、武汉等地共运营十余家门店；旗下正安生活馆遍布全国十余城市；旗下正安文化在国内主要城市设立了多家文化学院。"
本科,应届生,,3,7K,开发实习生（开发语言不限）,北京,"1、计算机或相关专业本科及以上，2020年毕业，有ACM 等程序竞赛经验者优先。2、全面、扎实的计算机基础知识结构, 掌握常用算法和数据结构。3、熟练掌握至少一门语言,包括但不限于: Java,C#,Go,C/C++。4、熟悉数据库、NoSQL 存储、消息队列等常用组件。5、善于分析解决问题,有独立思考能力。6、有强烈的求知欲望,面对挑战可以自我学习及探索,自驱力强。工作职责：1、参与北森 PaaS 平台的开发工作，在这里你将接触到国内领先的面向 application 的 PaaS平台。2、参与在线系统的运行维护，问题处理工作特别说明：1、本岗位针对2020届毕业生，211或985优先考虑；2、可以远程面试，一周工作3天及以上即可；3、转正看实习表现，尽快入职者优先考虑，实习期要满六个月。真诚沟通，信息共享。"
学历不限,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补包吃五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补包吃,3,4K,研发工程师JAVA（实习生）,北京,诚招2020年毕业的应届生们！如果你想了解JAVA开发在阿里巴巴互联网生态系统中无与伦比的应用广度与深度；如果你对基础技术感兴趣，你可以参与基础软件的设计、开发和维护，如分布式文件系统、缓存系统、Key/Value存储系统、数据库、Linux操作系统和Java优化等；如果你热衷于高性能分布式技术，你可以参与高性能分布式服务端程序的系统设计，为阿里巴巴的产品提供强有力的后台支持，在海量的网络访问和数据处理中，设计并设施最强大的解决方案；如果你喜欢研究搜索技术，你可以参与搜索引擎各个功能模块的设计和实现，构建高可靠性、高可用性、高可扩展性的体系结构，满足日趋复杂的业务需求；如果你对电子商务产品技术感兴趣，你可以参与产品的开发和维护，完成从需求到设计、开发和上线等整个项目周期内的工作；如果你对数据敏感，你可以参与海量数据处理和开发，通过sql、pl/sql、java进行etl程序开发，满足商业上对数据的开发需求；如果你热衷于客户端开发，你可以参与为用户提供丰富而有价值的桌面或无线软件产品。或许，你来自计算机专业，机械专业，甚至可能是学生物的； 但是，你酷爱着计算机以及互联网技术，热衷于解决挑战性的问题，追求极致的用户体验；或许，你痴迷于数据结构和算法，热衷于ACM，常常为看到“accept”而兴奋的手足舞蹈；或许，你熟悉Unix/Linux/Win32环境下编程，并有相关开发经验，熟练使用调试工具，并熟悉Perl，Python，shell等脚本语言；或许，你熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有很深的理解，并了解XML和HTML语言；或许，你热衷于数据库技术，能够熟练编写SQL脚本，有MySql或Oracle应用开发经验；或许，你并不熟悉Java编程语言，更精通C，C++，PHP，.NET等编程语言中的一种或几种，但你有良好和快速的学习能力；有可能，你参加过大学生数学建模竞赛，“挑战杯”，机器人足球比赛等； 也有可能，你在学校的时候作为骨干参与学生网站的建设和开发；这些，都是我们想要的。来吧，加入我们！
本科,应届生,五险一金补充医疗保险年终奖带薪年假员工旅游包吃零食下午茶健身房企业版专车橙长培训无限畅饮五险一金补充医疗保险年终奖带薪年假员工旅游包吃零食下午茶健身房企业版专车橙长培训无限畅饮,5,9K,java应届,北京,面向2020届毕业生。1、在高级工程师的指导下完成日常业务开发。1、本科（需985/211）或本科以上计算机相关专业学历计算机基础知识扎实；2、熟悉spring框架优先、mysql 数据库优先；3、熟悉Unix/Linux 常用命令优先；待遇：1、优秀实习生能够3个月后转正，转正后能够享有和正式员工同等待遇，1.2w月薪，工作优秀者正式毕业后工资翻番。2、1日三餐免费自助，9点后下班企业支付打车。
本科,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利五险一金补充医疗保险定期体检年终奖股票期权带薪年假员工旅游免费班车餐补节日福利,1,2K,研发工程师JAVA,北京,"分布式存储,搜索引擎,其他,分布式计算,数据库,机器学习工程,网络,硬件,应用服务开发面试城市:远程如果你想了解JAVA开发在阿里巴巴互联网生态系统中无与伦比的应用广度与深度； 如果你对基础技术感兴趣，你可以参与基础软件的设计、开发和维护，如分布式文件系统、缓存系统、Key/Value存储系统、数据库、Linux操作系统和Java优化等； 如果你热衷于高性能分布式技术，你可以参与高性能分布式服务端程序的系统设计，为阿里巴巴的产品提供强有力的后台支持，在海量的网络访问和数据处理中，设计并设施最强大的解决方案； 如果你喜欢研究搜索技术，你可以参与搜索引擎各个功能模块的设计和实现，构建高可靠性、高可用性、高可扩展性的体系结构，满足日趋复杂的业务需求； 如果你对电子商务产品技术感兴趣，你可以参与产品的开发和维护，完成从需求到设计、开发和上线等整个项目周期内的工作； 如果你对数据敏感，你可以参与海量数据处理和开发，通过sql、pl/sql、java进行etl程序开发，满足商业上对数据的开发需求； 如果你热衷于客户端开发，你可以参与为用户提供丰富而有价值的桌面或无线软件产品。或许，你来自计算机专业，机械专业，甚至可能是学生物的； 但是，你酷爱着计算机以及互联网技术，热衷于解决挑战性的问题，追求极致的用户体验； 或许，你痴迷于数据结构和算法，热衷于ACM，常常为看到“accept”而兴奋的手足舞蹈； 或许，你熟悉Unix/Linux/Win32环境下编程，并有相关开发经验，熟练使用调试工具，并熟悉Perl，Python，shell等脚本语言； 或许，你熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有很深的理解，并了解XML和HTML语言； 或许，你热衷于数据库技术，能够熟练编写SQL脚本，有MySql或Oracle应用开发经验； 或许，你并不熟悉Java编程语言，更精通C，C++，PHP，.NET等编程语言中的一种或几种，但你有良好和快速的学习能力； 有可能，你参加过大学生数学建模竞赛，“挑战杯”，机器人足球比赛等； 也有可能，你在学校的时候作为骨干参与学生网站的建设和开发； 这些，都是我们想要的。来吧，加入我们！"
本科,应届生,五险一金定期体检年终奖股票期权带薪年假节日福利保险五险一金定期体检年终奖股票期权带薪年假节日福利保险,15,16K,开发工程师,北京,这个是面向2020年毕业的应届生的，2020年毕业的可以将简历请投掷：*****-inc.com或许，你来自计算机专业，机械专业，甚至可能是学生物的；但是，你酷爱着计算机以及互联网技术，热衷于解决挑战性的问题，追求极致的用户体验；或许，你痴迷于数据结构和算法，热衷于ACM，常常为看到“accept”而兴奋的手足舞蹈；或许，你熟悉Unix/Linux/Win32环境下编程，并有相关开发经验，熟练使用调试工具，并熟悉Perl，Python，shell等脚本语言；或许，你熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有很深的理解，并了解XML和HTML语言；或许，你热衷于数据库技术，能够熟练编写SQL脚本，有MySql或Oracle应用开发经验；或许，你并不熟悉Java编程语言，更精通C，C++，PHP，.NET等编程语言中的一种或几种，但你有良好和快速的学习能力；有可能，你参加过大学生数学建模竞赛，“挑战杯”，机器人足球比赛等；也有可能，你在学校的时候作为骨干参与学生网站的建设和开发；这些，都是我们想要的。来吧，加入我们！
本科,应届生,五险一金补充医疗保险定期体检年终奖股票期权带薪年假五险一金补充医疗保险定期体检年终奖股票期权带薪年假,4,5K,java实习工程师,北京,1、如果你想了解java开发在阿里巴巴互联网生态系统中无与伦比的应用广度与深度；2、如果你对基础技术感兴趣，你可以参与基础软件的设计、开发和维护，如分布式文件系统、缓存系统、数据库、linux操作系统和java优化等；3、如果你热衷于高性能分布式系统，你可以参与高性能分布式服务端程序的系统设计，为阿里巴巴的产品提供强有力的支持，在海量的网络访问和数据处理中设计并实施最强大的解决方案；4、如果你对电子商务产品技术感兴趣，你可以参与产品的开发和维护，完成从需求到设计，从设计到实现，从实现到交付整个软件周期内的工作；5、如果你对数据敏感，你可以参与海量数据处理和开发；6、如果你热衷于客户端的开发，你可以参与为用户提供丰富而有价值的桌面或无线软件产品你，可以是2020年毕业生，我们给你提供实习岗位，你，也可以是2019年应届毕业生，我们也有校招岗位或许，你来自计算机专业，机械专业，甚至可能是生物专业，但是，你酷爱计算机以及互联网技术，热衷于解决挑战性的问题，追求极致的用户体验或许，你痴迷于数据结构和算法，热衷于ACM，常常为看到”accept“而兴奋的手舞足蹈或许，你unix/linux/Win32环境下编程，并有相关开发经验，熟练使用调试工具，并熟悉Perl，Python，shell等脚本语言或许，你熟悉网络和多线程编程，对TCP/IP，HTTP等网络协议有很深的理解，并了解XML和HTML语言或许，你热衷于数据库技术，能够数量编写sql脚本，有mysql或oracle应用开发经验或许，你并不精通java编程语言，更精通C、C++，PHP等编程语言中的一种或几种，但你有良好和快速的学习能力有可能，你参加过大学生数学建模竞赛，”挑战杯“，机器人足球比赛等也有可能，你在学校的时候做为骨干参与学生网站的建设和开发这些，都是我们想要的，来吧，加入我们！
本科,经验不限,不打卡公司氛围好地铁周边扁平管理年终分红不打卡公司氛围好地铁周边扁平管理年终分红不打卡公司氛围好地铁周边扁平管理年终分红,3,4K,实习生,北京,因公司发展需要，现需要招聘应届生或在校生2人。实施顾问：参与项目实施，深入现场与客户交流，收集需求、设计方案、项目实施。技术人员：参与系统开发1、市场营销、计算机、软件工程、电力系统、自动化等专业。2、开朗、热情、真诚、善于沟通交流，认真负责、对工作热忱。公司简介:北京博坤信息科技有限责任公司以VR、AR、MR技术为核心，深耕电力、军工等核心行业，公司讲求“创新、突破、发展、共赢”，以人为本、以发展为核心的企业宗旨。北京博坤信息科技有限责任公司作为一家创业期公司，发挥技术人才优势，承接了大量项目，现因公司发展需要，需要招聘实习生作为公司发展人才储备。实习期间表现优异者可在毕业后转正。
本科,经验不限,带薪年假扁平管理公司氛围好带薪年假扁平管理公司氛围好带薪年假扁平管理公司氛围好,4,5K,服务器端实习生,北京,- 参与服务器端的部署和日常运维；- 参与服务器部分开发工作。- 本科大三、大四或研一计算机相关专业在读；- 熟悉Java/JavaScript/PHP/Ruby/Python语言中的一种，愿意深入学习服务器端技术；- 熟悉常用Linux/Unix命令；- 扎实的计算机相关基础知识；- 开放的心态，热爱学习，有一定的抗压能力；- 有良好的做事习惯，认真，严谨，有责任心者优先。
本科,应届生,扁平管理地铁周边公司氛围好扁平管理地铁周边公司氛围好扁平管理地铁周边公司氛围好,2,4K,Java开发实习生（2019届生源）,北京,1、根据开发进度和任务分配，完成相应模块软件的设计、程序实现及单元测试；2、配合进行集成测试、系统测试以及用户测试；3、进行软件维护，解决软件漏洞、优化软件、实现变更需求；4、对系统运行提供技术支持，解决运行维护中的问题；5、编写软件实现与维护相关技术文档等。1、2019届计算机、通信等相关专业应届生；2、熟练掌握java语言开发及J2EE通用框架使用，有SSH框架应用开发经验优先；3、熟悉MySql等数据库开发，熟练掌握SQL语句，有一定的数据库设计能力；4、熟练掌握HTML、javascript、ajax等web开发技术，熟悉http协议；5、熟悉SVN、Maven、Junit等工具；6、参与过中小型软件研发或用户软件项目建设，有独立开发单独功能模块的能力；7、善于沟通，个性开朗。注：1、我公司是中国科学院科院知识创新工程中首批转制的应用型研究机构，拥有独立的人事权，毕业生一经录用可签订三方协议并接收人事档案，优秀生源可以解决北京户口！2、 同时欢迎计算机及相关专业的同学到我单位实习、公司福利：六险二金，餐补，氛围融洽，坐标中关村。北京中科院软件中心有限公司（以下简称“软件中心”）成立于1986年，公司主要业务涉及行业信息化、系统集成、IT运维服务、嵌入式软件、互联网和移动互联网的应用服务等领域，科技成果和软件产品已广泛运用于轨道交通、数字出版、数字科技馆、医疗健康、信息安全、互联网基础服务等众多行业及领域。
本科,应届生,五险一金定期体检年终奖股票期权带薪年假节日福利保险五险一金定期体检年终奖股票期权带薪年假节日福利保险,30,40K,阿里巴巴 Java c++ 算法 20届 校招 实习,北京,"阿里巴巴研发效能事业部属于阿里云智能核心事业部之一。研发协同平台是研发效能事业部的核心产品和业务，我们打造了一站式智能研发协同平台,为阿里几万产品研发相关人员提供工具支撑，通过将优秀管理理念和工程实践落地到平台，理念工具实践相结合提升工程效率和组织效能。同时通过阿里云对外输出开放给外部客户使用，是阿里云上重要的业务之一，为全球各地企业和开发者提供软件生产运营服务，阿里巴巴集团的生态系统为我们的产品提供了丰富的场景，“ Work Like Alibaba ”将成为中国及至全世界开发者最潮流的口号。我们的使命：提升研发效能，让协作更简单，让交付更高效 我们的愿景：打造世界一流的软件生产运营梦工场1、研发类、算法类、前端类开发工程师2、熟悉相关技术栈及编程语言3、技术方向：java c/c++ golang 算法 机器学习"
